Date,Value
20/08/2019,1.379E-09
21/08/2019,1.396E-10
22/08/2019,7.232E-09
23/08/2019,0
24/08/2019,0
25/08/2019,1.468E-09
26/08/2019,0
27/08/2019,0
28/08/2019,0
29/08/2019,0
30/08/2019,0
31/08/2019,0
01/09/2019,0
02/09/2019,6.856E-09
03/09/2019,0
04/09/2019,0
05/09/2019,0
06/09/2019,0
07/09/2019,0
08/09/2019,0
09/09/2019,0
10/09/2019,0
11/09/2019,3.543E-09
12/09/2019,4.104E-09
13/09/2019,0
14/09/2019,2.855E-09
15/09/2019,0
16/09/2019,0
17/09/2019,0
18/09/2019,0
19/09/2019,0
20/09/2019,0
21/09/2019,0
22/09/2019,0
23/09/2019,0
24/09/2019,0
25/09/2019,0
26/09/2019,0
27/09/2019,0
28/09/2019,0
29/09/2019,0
30/09/2019,0
01/10/2019,0
02/10/2019,0
03/10/2019,3.627E-08
04/10/2019,2.589E-08
05/10/2019,0
06/10/2019,0
07/10/2019,0.002265
08/10/2019,0.0001623
09/10/2019,1.613E-05
10/10/2019,0
11/10/2019,0
12/10/2019,0
13/10/2019,0
14/10/2019,0
15/10/2019,0
16/10/2019,6.107E-09
17/10/2019,0
18/10/2019,0
19/10/2019,0
20/10/2019,0
21/10/2019,0
22/10/2019,8.948E-09
23/10/2019,0
24/10/2019,0
25/10/2019,0
26/10/2019,0
27/10/2019,3.541E-09
28/10/2019,1.199E-09
29/10/2019,0
30/10/2019,0
31/10/2019,0.05156
01/11/2019,0.06824
02/11/2019,0.0041
03/11/2019,0.0002173
04/11/2019,1.625E-05
05/11/2019,1.413E-06
06/11/2019,1.88E-07
07/11/2019,4.212E-08
08/11/2019,1.53E-08
09/11/2019,0
10/11/2019,0
11/11/2019,0
12/11/2019,5.085E-08
13/11/2019,1.064E-07
14/11/2019,8.563E-08
15/11/2019,6.682E-08
16/11/2019,7.984E-08
17/11/2019,1.046E-07
18/11/2019,0.04298
19/11/2019,0.06822
20/11/2019,0.005293
21/11/2019,0.002302
22/11/2019,0.0003451
23/11/2019,6.931E-05
24/11/2019,1.526E-05
25/11/2019,0
26/11/2019,0
27/11/2019,4.311E-09
28/11/2019,0
29/11/2019,0
30/11/2019,0
01/12/2019,4.37E-09
02/12/2019,6.42E-09
03/12/2019,6.315E-09
04/12/2019,5.575E-09
05/12/2019,5.144E-09
06/12/2019,3.128E-10
07/12/2019,4.556E-09
08/12/2019,5.523E-09
09/12/2019,0.04685
10/12/2019,0.04758
11/12/2019,0.06555
12/12/2019,0.005919
13/12/2019,0.0004575
